customerID,InvoiceDate,DueDate,SettledDate,DaysToSettle,DaysLate,First invoice,Late,On-Time,Train/Test,Age Bucket,Invoiced Month,InvoiceAmount,Invoice Due Month,Gap between current and previous invoice due date,Average Amount of PAID,Average of Amount of LATE PAID,Average Days Late,Average Days to Settle,Ratio Of Amount of Paid Invoices Bucket(0) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(1) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(2) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(3) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(4) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(5) by Total Amount of Paid Invoices,Ratio Of number of Paid Invoices Bucket(0) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(1) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(2) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(3) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(4) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(5) by Total number of Paid Invoices
0706-NRGUP,6/19/2012,7/19/2012,7/23/2012,34,4,FALSE,TRUE,FALSE,Train,1,6,16.78,7,28,29.78222222,32.542,6.9,36.9,0.392963737,0.446873601,0.086255783,0.07390688,0,0,0.444444444,0.388888889,0.111111111,0.055555556,0,0
0706-NRGUP,7/23/2012,8/22/2012,8/31/2012,39,9,FALSE,TRUE,FALSE,Train,2,7,29.62,8,34,29.78222222,32.542,6.9,36.9,0.392963737,0.446873601,0.086255783,0.07390688,0,0,0.444444444,0.388888889,0.111111111,0.055555556,0,0
0706-NRGUP,8/3/2012,9/2/2012,9/3/2012,31,1,FALSE,TRUE,FALSE,Train,1,8,23.38,9,11,29.78222222,32.542,6.9,36.9,0.392963737,0.446873601,0.086255783,0.07390688,0,0,0.444444444,0.388888889,0.111111111,0.055555556,0,0
0706-NRGUP,9/28/2012,10/28/2012,10/24/2012,26,0,FALSE,FALSE,TRUE,Train,0,9,21,10,56,29.78222222,32.542,6.9,36.9,0.392963737,0.446873601,0.086255783,0.07390688,0,0,0.444444444,0.388888889,0.111111111,0.055555556,0,0
0706-NRGUP,11/14/2012,12/14/2012,12/9/2012,25,0,FALSE,FALSE,TRUE,Train,0,11,20.61,12,47,29.78222222,32.542,6.9,36.9,0.392963737,0.446873601,0.086255783,0.07390688,0,0,0.444444444,0.388888889,0.111111111,0.055555556,0,0
0706-NRGUP,11/24/2012,12/24/2012,1/10/2013,47,17,FALSE,TRUE,FALSE,Train,3,11,39.62,12,10,29.78222222,32.542,6.9,36.9,0.392963737,0.446873601,0.086255783,0.07390688,0,0,0.444444444,0.388888889,0.111111111,0.055555556,0,0
0706-NRGUP,12/5/2012,1/4/2013,12/30/2012,25,0,FALSE,FALSE,TRUE,Train,0,12,25.78,1,11,29.78222222,32.542,6.9,36.9,0.392963737,0.446873601,0.086255783,0.07390688,0,0,0.444444444,0.388888889,0.111111111,0.055555556,0,0
0706-NRGUP,2/7/2013,3/9/2013,3/16/2013,37,7,FALSE,TRUE,FALSE,Train,1,2,26.49,3,64,29.78222222,32.542,6.9,36.9,0.392963737,0.446873601,0.086255783,0.07390688,0,0,0.444444444,0.388888889,0.111111111,0.055555556,0,0
0706-NRGUP,8/27/2013,9/26/2013,10/1/2013,35,5,FALSE,TRUE,FALSE,Train,1,8,57.2,9,201,29.78222222,32.542,6.9,36.9,0.392963737,0.446873601,0.086255783,0.07390688,0,0,0.444444444,0.388888889,0.111111111,0.055555556,0,0
0709-LZRJV,2/19/2012,3/20/2012,3/25/2012,35,5,TRUE,TRUE,FALSE,Train,1,2,62.85,3,0,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,2/28/2012,3/29/2012,3/19/2012,20,0,FALSE,FALSE,TRUE,Train,0,2,40.49,3,9,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,3/12/2012,4/11/2012,4/12/2012,31,1,FALSE,TRUE,FALSE,Train,1,3,67.83,4,13,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,7/7/2012,8/6/2012,8/16/2012,40,10,FALSE,TRUE,FALSE,Train,2,7,10.92,8,117,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,7/13/2012,8/12/2012,8/24/2012,42,12,FALSE,TRUE,FALSE,Train,2,7,26.98,8,6,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,9/3/2012,10/3/2012,10/9/2012,36,6,FALSE,TRUE,FALSE,Train,1,9,42.67,10,52,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,9/27/2012,10/27/2012,10/23/2012,26,0,FALSE,FALSE,TRUE,Train,0,9,61.07,10,24,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,10/30/2012,11/29/2012,11/29/2012,30,0,FALSE,FALSE,TRUE,Train,0,10,70.82,11,33,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,12/1/2012,12/31/2012,1/16/2013,46,16,FALSE,TRUE,FALSE,Train,3,12,38.41,12,32,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,3/6/2013,4/5/2013,4/29/2013,54,24,FALSE,TRUE,FALSE,Train,4,3,30.89,4,95,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,3/14/2013,4/13/2013,4/8/2013,25,0,FALSE,FALSE,TRUE,Train,0,3,68.16,4,8,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,4/17/2013,5/17/2013,5/22/2013,35,5,FALSE,TRUE,FALSE,Train,1,4,63.91,5,34,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,4/23/2013,5/23/2013,5/21/2013,28,0,FALSE,FALSE,TRUE,Train,0,4,19.53,5,6,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,6/11/2013,7/11/2013,7/22/2013,41,11,FALSE,TRUE,FALSE,Train,2,6,51.45,7,49,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,6/21/2013,7/21/2013,7/12/2013,21,0,FALSE,FALSE,TRUE,Train,0,6,36.09,7,10,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,7/1/2013,7/31/2013,7/18/2013,17,0,FALSE,FALSE,TRUE,Train,0,7,50.28,7,10,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,7/2/2013,8/1/2013,7/24/2013,22,0,FALSE,FALSE,TRUE,Train,0,7,44.71,8,1,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,7/21/2013,8/20/2013,8/29/2013,39,9,FALSE,TRUE,FALSE,Train,2,7,81.77,8,19,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0783-PEPYR,1/8/2012,2/7/2012,2/20/2012,43,13,TRUE,TRUE,FALSE,Train,2,1,63.92,2,0,66.95714286,66.716,10.7,40.7,0.051049001,0.331213996,0.436761255,0.129151554,0.051824195,0,0.047619048,0.333333333,0.428571429,0.142857143,0.047619048,0
0783-PEPYR,2/22/2012,3/23/2012,3/31/2012,38,8,FALSE,TRUE,FALSE,Train,2,2,107.11,3,45,66.95714286,66.716,10.7,40.7,0.051049001,0.331213996,0.436761255,0.129151554,0.051824195,0,0.047619048,0.333333333,0.428571429,0.142857143,0.047619048,0
0783-PEPYR,3/10/2012,4/9/2012,4/12/2012,33,3,FALSE,TRUE,FALSE,Train,1,3,75.62,4,17,66.95714286,66.716,10.7,40.7,0.051049001,0.331213996,0.436761255,0.129151554,0.051824195,0,0.047619048,0.333333333,0.428571429,0.142857143,0.047619048,0
0783-PEPYR,3/17/2012,4/16/2012,4/20/2012,34,4,FALSE,TRUE,FALSE,Train,1,3,64.33,4,7,66.95714286,66.716,10.7,40.7,0.051049001,0.331213996,0.436761255,0.129151554,0.051824195,0,0.047619048,0.333333333,0.428571429,0.142857143,0.047619048,0
0783-PEPYR,4/29/2012,5/29/2012,6/11/2012,43,13,FALSE,TRUE,FALSE,Train,2,4,50.55,5,43,66.95714286,66.716,10.7,40.7,0.051049001,0.331213996,0.436761255,0.129151554,0.051824195,0,0.047619048,0.333333333,0.428571429,0.142857143,0.047619048,0
0783-PEPYR,5/15/2012,6/14/2012,6/18/2012,34,4,FALSE,TRUE,FALSE,Train,1,5,81.1,6,16,66.95714286,66.716,10.7,40.7,0.051049001,0.331213996,0.436761255,0.129151554,0.051824195,0,0.047619048,0.333333333,0.428571429,0.142857143,0.047619048,0
0783-PEPYR,8/2/2012,9/1/2012,9/13/2012,42,12,FALSE,TRUE,FALSE,Train,2,8,84.75,9,79,66.95714286,66.716,10.7,40.7,0.051049001,0.331213996,0.436761255,0.129151554,0.051824195,0,0.047619048,0.333333333,0.428571429,0.142857143,0.047619048,0
0783-PEPYR,9/2/2012,10/2/2012,10/9/2012,37,7,FALSE,TRUE,FALSE,Train,1,9,57.26,10,31,66.95714286,66.716,10.7,40.7,0.051049001,0.331213996,0.436761255,0.129151554,0.051824195,0,0.047619048,0.333333333,0.428571429,0.142857143,0.047619048,0
0783-PEPYR,9/30/2012,10/30/2012,11/18/2012,49,19,FALSE,TRUE,FALSE,Train,3,9,87.36,10,28,66.95714286,66.716,10.7,40.7,0.051049001,0.331213996,0.436761255,0.129151554,0.051824195,0,0.047619048,0.333333333,0.428571429,0.142857143,0.047619048,0
0783-PEPYR,11/2/2012,12/2/2012,12/4/2012,32,2,FALSE,TRUE,FALSE,Train,1,11,62.27,12,33,66.95714286,66.716,10.7,40.7,0.051049001,0.331213996,0.436761255,0.129151554,0.051824195,0,0.047619048,0.333333333,0.428571429,0.142857143,0.047619048,0
0783-PEPYR,12/31/2012,1/30/2013,2/3/2013,34,4,FALSE,TRUE,FALSE,Train,1,12,66.56,1,59,66.95714286,66.716,10.7,40.7,0.051049001,0.331213996,0.436761255,0.129151554,0.051824195,0,0.047619048,0.333333333,0.428571429,0.142857143,0.047619048,0
0783-PEPYR,2/17/2013,3/19/2013,3/30/2013,41,11,FALSE,TRUE,FALSE,Train,2,2,59.36,3,48,66.95714286,66.716,10.7,40.7,0.051049001,0.331213996,0.436761255,0.129151554,0.051824195,0,0.047619048,0.333333333,0.428571429,0.142857143,0.047619048,0
0783-PEPYR,4/22/2013,5/22/2013,6/12/2013,51,21,FALSE,TRUE,FALSE,Train,3,4,33.11,5,64,66.95714286,66.716,10.7,40.7,0.051049001,0.331213996,0.436761255,0.129151554,0.051824195,0,0.047619048,0.333333333,0.428571429,0.142857143,0.047619048,0
0783-PEPYR,5/7/2013,6/6/2013,6/23/2013,47,17,FALSE,TRUE,FALSE,Train,3,5,61.13,6,15,66.95714286,66.716,10.7,40.7,0.051049001,0.331213996,0.436761255,0.129151554,0.051824195,0,0.047619048,0.333333333,0.428571429,0.142857143,0.047619048,0
0783-PEPYR,5/27/2013,6/26/2013,7/7/2013,41,11,FALSE,TRUE,FALSE,Train,2,5,104.52,6,20,66.95714286,66.716,10.7,40.7,0.051049001,0.331213996,0.436761255,0.129151554,0.051824195,0,0.047619048,0.333333333,0.428571429,0.142857143,0.047619048,0
1080-NDGAE,1/5/2012,2/4/2012,2/13/2012,39,9,TRUE,TRUE,FALSE,Train,2,1,78.29,2,0,85.38096774,89.41111111,5.722222222,35.72222222,0.391947287,0.46653141,0.093055414,0.048465889,0,0,0.419354839,0.451612903,0.096774194,0.032258065,0,0
1080-NDGAE,1/11/2012,2/10/2012,2/6/2012,26,0,FALSE,FALSE,TRUE,Train,0,1,73.06,2,6,85.38096774,89.41111111,5.722222222,35.72222222,0.391947287,0.46653141,0.093055414,0.048465889,0,0,0.419354839,0.451612903,0.096774194,0.032258065,0,0
1080-NDGAE,2/19/2012,3/20/2012,3/26/2012,36,6,FALSE,TRUE,FALSE,Train,1,2,93.48,3,39,85.38096774,89.41111111,5.722222222,35.72222222,0.391947287,0.46653141,0.093055414,0.048465889,0,0,0.419354839,0.451612903,0.096774194,0.032258065,0,0
1080-NDGAE,3/1/2012,3/31/2012,3/24/2012,23,0,FALSE,FALSE,TRUE,Train,0,3,56.54,3,11,85.38096774,89.41111111,5.722222222,35.72222222,0.391947287,0.46653141,0.093055414,0.048465889,0,0,0.419354839,0.451612903,0.096774194,0.032258065,0,0
1080-NDGAE,3/10/2012,4/9/2012,4/14/2012,35,5,FALSE,TRUE,FALSE,Train,1,3,85.82,4,9,85.38096774,89.41111111,5.722222222,35.72222222,0.391947287,0.46653141,0.093055414,0.048465889,0,0,0.419354839,0.451612903,0.096774194,0.032258065,0,0
1080-NDGAE,3/14/2012,4/13/2012,3/31/2012,17,0,FALSE,FALSE,TRUE,Train,0,3,95.82,4,4,85.38096774,89.41111111,5.722222222,35.72222222,0.391947287,0.46653141,0.093055414,0.048465889,0,0,0.419354839,0.451612903,0.096774194,0.032258065,0,0
1080-NDGAE,4/27/2012,5/27/2012,5/22/2012,25,0,FALSE,FALSE,TRUE,Train,0,4,96.6,5,44,85.38096774,89.41111111,5.722222222,35.72222222,0.391947287,0.46653141,0.093055414,0.048465889,0,0,0.419354839,0.451612903,0.096774194,0.032258065,0,0
1080-NDGAE,5/27/2012,6/26/2012,6/29/2012,33,3,FALSE,TRUE,FALSE,Train,1,5,92.25,6,30,85.38096774,89.41111111,5.722222222,35.72222222,0.391947287,0.46653141,0.093055414,0.048465889,0,0,0.419354839,0.451612903,0.096774194,0.032258065,0,0
1080-NDGAE,7/4/2012,8/3/2012,8/5/2012,32,2,FALSE,TRUE,FALSE,Train,1,7,77.47,8,38,85.38096774,89.41111111,5.722222222,35.72222222,0.391947287,0.46653141,0.093055414,0.048465889,0,0,0.419354839,0.451612903,0.096774194,0.032258065,0,0
1080-NDGAE,7/9/2012,8/8/2012,8/23/2012,45,15,FALSE,TRUE,FALSE,Train,3,7,128.28,8,5,85.38096774,89.41111111,5.722222222,35.72222222,0.391947287,0.46653141,0.093055414,0.048465889,0,0,0.419354839,0.451612903,0.096774194,0.032258065,0,0
1080-NDGAE,7/15/2012,8/14/2012,8/13/2012,29,0,FALSE,FALSE,TRUE,Train,0,7,61.48,8,6,85.38096774,89.41111111,5.722222222,35.72222222,0.391947287,0.46653141,0.093055414,0.048465889,0,0,0.419354839,0.451612903,0.096774194,0.032258065,0,0
1080-NDGAE,9/6/2012,10/6/2012,10/13/2012,37,7,FALSE,TRUE,FALSE,Train,1,9,92.53,10,53,85.38096774,89.41111111,5.722222222,35.72222222,0.391947287,0.46653141,0.093055414,0.048465889,0,0,0.419354839,0.451612903,0.096774194,0.032258065,0,0
1080-NDGAE,9/17/2012,10/17/2012,10/18/2012,31,1,FALSE,TRUE,FALSE,Train,1,9,94.16,10,11,85.38096774,89.41111111,5.722222222,35.72222222,0.391947287,0.46653141,0.093055414,0.048465889,0,0,0.419354839,0.451612903,0.096774194,0.032258065,0,0
1080-NDGAE,10/18/2012,11/17/2012,11/17/2012,30,0,FALSE,FALSE,TRUE,Train,0,10,73.57,11,31,85.38096774,89.41111111,5.722222222,35.72222222,0.391947287,0.46653141,0.093055414,0.048465889,0,0,0.419354839,0.451612903,0.096774194,0.032258065,0,0
1080-NDGAE,11/17/2012,12/17/2012,12/5/2012,18,0,FALSE,FALSE,TRUE,Train,0,11,64.09,12,30,85.38096774,89.41111111,5.722222222,35.72222222,0.391947287,0.46653141,0.093055414,0.048465889,0,0,0.419354839,0.451612903,0.096774194,0.032258065,0,0
1080-NDGAE,1/15/2013,2/14/2013,2/13/2013,29,0,FALSE,FALSE,TRUE,Train,0,1,100,2,59,85.38096774,89.41111111,5.722222222,35.72222222,0.391947287,0.46653141,0.093055414,0.048465889,0,0,0.419354839,0.451612903,0.096774194,0.032258065,0,0
1080-NDGAE,1/25/2013,2/24/2013,3/2/2013,36,6,FALSE,TRUE,FALSE,Train,1,1,79.79,2,10,85.38096774,89.41111111,5.722222222,35.72222222,0.391947287,0.46653141,0.093055414,0.048465889,0,0,0.419354839,0.451612903,0.096774194,0.032258065,0,0
1080-NDGAE,2/20/2013,3/22/2013,3/21/2013,29,0,FALSE,FALSE,TRUE,Train,0,2,107.94,3,26,85.38096774,89.41111111,5.722222222,35.72222222,0.391947287,0.46653141,0.093055414,0.048465889,0,0,0.419354839,0.451612903,0.096774194,0.032258065,0,0
1080-NDGAE,2/22/2013,3/24/2013,4/4/2013,41,11,FALSE,TRUE,FALSE,Train,2,2,93.39,3,2,85.38096774,89.41111111,5.722222222,35.72222222,0.391947287,0.46653141,0.093055414,0.048465889,0,0,0.419354839,0.451612903,0.096774194,0.032258065,0,0
1080-NDGAE,2/24/2013,3/26/2013,4/6/2013,41,11,FALSE,TRUE,FALSE,Train,2,2,74.62,3,2,85.38096774,89.41111111,5.722222222,35.72222222,0.391947287,0.46653141,0.093055414,0.048465889,0,0,0.419354839,0.451612903,0.096774194,0.032258065,0,0
1080-NDGAE,3/2/2013,4/1/2013,3/21/2013,19,0,FALSE,FALSE,TRUE,Train,0,3,54.56,4,6,85.38096774,89.41111111,5.722222222,35.72222222,0.391947287,0.46653141,0.093055414,0.048465889,0,0,0.419354839,0.451612903,0.096774194,0.032258065,0,0
1080-NDGAE,5/10/2013,6/9/2013,6/15/2013,36,6,FALSE,TRUE,FALSE,Train,1,5,74.5,6,69,85.38096774,89.41111111,5.722222222,35.72222222,0.391947287,0.46653141,0.093055414,0.048465889,0,0,0.419354839,0.451612903,0.096774194,0.032258065,0,0
1168-BEASA,2/29/2012,3/30/2012,3/21/2012,21,0,TRUE,FALSE,TRUE,Train,0,2,24.63,3,0,52.98130435,67.09,13.5,43.5,0.889887327,0,0.069113797,0.040998876,0,0,0.913043478,0,0.043478261,0.043478261,0,0
1168-BEASA,4/8/2012,5/8/2012,4/25/2012,17,0,FALSE,FALSE,TRUE,Train,0,4,45.14,5,39,52.98130435,67.09,13.5,43.5,0.889887327,0,0.069113797,0.040998876,0,0,0.913043478,0,0.043478261,0.043478261,0,0
1168-BEASA,8/2/2012,9/1/2012,8/26/2012,24,0,FALSE,FALSE,TRUE,Train,0,8,57.17,9,116,52.98130435,67.09,13.5,43.5,0.889887327,0,0.069113797,0.040998876,0,0,0.913043478,0,0.043478261,0.043478261,0,0
1168-BEASA,9/5/2012,10/5/2012,10/3/2012,28,0,FALSE,FALSE,TRUE,Train,0,9,61.46,10,34,52.98130435,67.09,13.5,43.5,0.889887327,0,0.069113797,0.040998876,0,0,0.913043478,0,0.043478261,0.043478261,0,0
1168-BEASA,9/6/2012,10/6/2012,9/25/2012,19,0,FALSE,FALSE,TRUE,Train,0,9,43.17,10,1,52.98130435,67.09,13.5,43.5,0.889887327,0,0.069113797,0.040998876,0,0,0.913043478,0,0.043478261,0.043478261,0,0
1168-BEASA,11/16/2012,12/16/2012,12/28/2012,42,12,FALSE,TRUE,FALSE,Train,2,11,84.22,12,71,52.98130435,67.09,13.5,43.5,0.889887327,0,0.069113797,0.040998876,0,0,0.913043478,0,0.043478261,0.043478261,0,0
1168-BEASA,11/25/2012,12/25/2012,12/18/2012,23,0,FALSE,FALSE,TRUE,Train,0,11,65.5,12,9,52.98130435,67.09,13.5,43.5,0.889887327,0,0.069113797,0.040998876,0,0,0.913043478,0,0.043478261,0.043478261,0,0
1168-BEASA,11/29/2012,12/29/2012,12/27/2012,28,0,FALSE,FALSE,TRUE,Train,0,11,63.76,12,4,52.98130435,67.09,13.5,43.5,0.889887327,0,0.069113797,0.040998876,0,0,0.913043478,0,0.043478261,0.043478261,0,0
1168-BEASA,12/12/2012,1/11/2013,12/23/2012,11,0,FALSE,FALSE,TRUE,Train,0,12,47.08,1,13,52.98130435,67.09,13.5,43.5,0.889887327,0,0.069113797,0.040998876,0,0,0.913043478,0,0.043478261,0.043478261,0,0
1168-BEASA,12/30/2012,1/29/2013,1/25/2013,26,0,FALSE,FALSE,TRUE,Train,0,12,59.86,1,18,52.98130435,67.09,13.5,43.5,0.889887327,0,0.069113797,0.040998876,0,0,0.913043478,0,0.043478261,0.043478261,0,0
1168-BEASA,1/13/2013,2/12/2013,2/1/2013,19,0,FALSE,FALSE,TRUE,Train,0,1,39.18,2,14,52.98130435,67.09,13.5,43.5,0.889887327,0,0.069113797,0.040998876,0,0,0.913043478,0,0.043478261,0.043478261,0,0
1168-BEASA,2/3/2013,3/5/2013,2/21/2013,18,0,FALSE,FALSE,TRUE,Train,0,2,20.65,3,21,52.98130435,67.09,13.5,43.5,0.889887327,0,0.069113797,0.040998876,0,0,0.913043478,0,0.043478261,0.043478261,0,0
1168-BEASA,4/4/2013,5/4/2013,4/27/2013,23,0,FALSE,FALSE,TRUE,Train,0,4,40.48,5,60,52.98130435,67.09,13.5,43.5,0.889887327,0,0.069113797,0.040998876,0,0,0.913043478,0,0.043478261,0.043478261,0,0
1168-BEASA,4/14/2013,5/14/2013,5/4/2013,20,0,FALSE,FALSE,TRUE,Train,0,4,57,5,10,52.98130435,67.09,13.5,43.5,0.889887327,0,0.069113797,0.040998876,0,0,0.913043478,0,0.043478261,0.043478261,0,0
1168-BEASA,4/21/2013,5/21/2013,5/13/2013,22,0,FALSE,FALSE,TRUE,Train,0,4,51.65,5,7,52.98130435,67.09,13.5,43.5,0.889887327,0,0.069113797,0.040998876,0,0,0.913043478,0,0.043478261,0.043478261,0,0
1168-BEASA,4/22/2013,5/22/2013,5/15/2013,23,0,FALSE,FALSE,TRUE,Train,0,4,52.07,5,1,52.98130435,67.09,13.5,43.5,0.889887327,0,0.069113797,0.040998876,0,0,0.913043478,0,0.043478261,0.043478261,0,0
1408-OQZUE,2/13/2012,3/14/2012,3/19/2012,35,5,TRUE,TRUE,FALSE,Train,1,2,68.28,3,0,46.09478261,46.853125,12.125,42.125,0.292903092,0.283932917,0.205483974,0.116706597,0.025514535,0.075458884,0.304347826,0.260869565,0.217391304,0.086956522,0.043478261,0.086956522
1408-OQZUE,2/21/2012,3/22/2012,4/21/2012,60,30,FALSE,TRUE,FALSE,Train,5,2,26.05,3,8,46.09478261,46.853125,12.125,42.125,0.292903092,0.283932917,0.205483974,0.116706597,0.025514535,0.075458884,0.304347826,0.260869565,0.217391304,0.086956522,0.043478261,0.086956522
1408-OQZUE,2/21/2012,3/22/2012,3/28/2012,36,6,FALSE,TRUE,FALSE,Train,1,2,45.08,3,0,46.09478261,46.853125,12.125,42.125,0.292903092,0.283932917,0.205483974,0.116706597,0.025514535,0.075458884,0.304347826,0.260869565,0.217391304,0.086956522,0.043478261,0.086956522
1408-OQZUE,4/5/2012,5/5/2012,5/28/2012,53,23,FALSE,TRUE,FALSE,Train,4,4,27.05,5,44,46.09478261,46.853125,12.125,42.125,0.292903092,0.283932917,0.205483974,0.116706597,0.025514535,0.075458884,0.304347826,0.260869565,0.217391304,0.086956522,0.043478261,0.086956522
1408-OQZUE,4/11/2012,5/11/2012,5/7/2012,26,0,FALSE,FALSE,TRUE,Train,0,4,54.75,5,6,46.09478261,46.853125,12.125,42.125,0.292903092,0.283932917,0.205483974,0.116706597,0.025514535,0.075458884,0.304347826,0.260869565,0.217391304,0.086956522,0.043478261,0.086956522
1408-OQZUE,4/20/2012,5/20/2012,5/17/2012,27,0,FALSE,FALSE,TRUE,Train,0,4,54.94,5,9,46.09478261,46.853125,12.125,42.125,0.292903092,0.283932917,0.205483974,0.116706597,0.025514535,0.075458884,0.304347826,0.260869565,0.217391304,0.086956522,0.043478261,0.086956522
1408-OQZUE,5/12/2012,6/11/2012,6/20/2012,39,9,FALSE,TRUE,FALSE,Train,2,5,47.42,6,22,46.09478261,46.853125,12.125,42.125,0.292903092,0.283932917,0.205483974,0.116706597,0.025514535,0.075458884,0.304347826,0.260869565,0.217391304,0.086956522,0.043478261,0.086956522
1408-OQZUE,7/4/2012,8/3/2012,9/1/2012,59,29,FALSE,TRUE,FALSE,Train,5,7,53.95,8,53,46.09478261,46.853125,12.125,42.125,0.292903092,0.283932917,0.205483974,0.116706597,0.025514535,0.075458884,0.304347826,0.260869565,0.217391304,0.086956522,0.043478261,0.086956522
1408-OQZUE,12/12/2012,1/11/2013,1/27/2013,46,16,FALSE,TRUE,FALSE,Train,3,12,64.29,1,161,46.09478261,46.853125,12.125,42.125,0.292903092,0.283932917,0.205483974,0.116706597,0.025514535,0.075458884,0.304347826,0.260869565,0.217391304,0.086956522,0.043478261,0.086956522
1408-OQZUE,12/25/2012,1/24/2013,1/23/2013,29,0,FALSE,FALSE,TRUE,Train,0,12,28.07,1,13,46.09478261,46.853125,12.125,42.125,0.292903092,0.283932917,0.205483974,0.116706597,0.025514535,0.075458884,0.304347826,0.260869565,0.217391304,0.086956522,0.043478261,0.086956522
1408-OQZUE,1/2/2013,2/1/2013,2/9/2013,38,8,FALSE,TRUE,FALSE,Train,2,1,51.91,2,8,46.09478261,46.853125,12.125,42.125,0.292903092,0.283932917,0.205483974,0.116706597,0.025514535,0.075458884,0.304347826,0.260869565,0.217391304,0.086956522,0.043478261,0.086956522
1408-OQZUE,1/16/2013,2/15/2013,2/5/2013,20,0,FALSE,FALSE,TRUE,Train,0,1,61.39,2,14,46.09478261,46.853125,12.125,42.125,0.292903092,0.283932917,0.205483974,0.116706597,0.025514535,0.075458884,0.304347826,0.260869565,0.217391304,0.086956522,0.043478261,0.086956522
1408-OQZUE,1/18/2013,2/17/2013,2/19/2013,32,2,FALSE,TRUE,FALSE,Train,1,1,72.29,2,2,46.09478261,46.853125,12.125,42.125,0.292903092,0.283932917,0.205483974,0.116706597,0.025514535,0.075458884,0.304347826,0.260869565,0.217391304,0.086956522,0.043478261,0.086956522
1408-OQZUE,4/11/2013,5/11/2013,5/11/2013,30,0,FALSE,FALSE,TRUE,Train,0,4,44.06,5,83,46.09478261,46.853125,12.125,42.125,0.292903092,0.283932917,0.205483974,0.116706597,0.025514535,0.075458884,0.304347826,0.260869565,0.217391304,0.086956522,0.043478261,0.086956522
