customerID,InvoiceDate,DueDate,SettledDate,DaysToSettle,DaysLate,First invoice,Late,On-Time,Train/Test 30%,Train/Test 3 months,Age Bucket,Invoiced Month,InvoiceAmount,Invoice Due Month,Gap between current and previous invoice due date,Average Amount of PAID,Average of Amount of LATE PAID,Average Days Late,Average Days to Settle,Ratio Of Amount of Paid Invoices Bucket(0) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(1) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(2) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(3) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(4) by Total Amount of Paid Invoices,Ratio Of Amount of Paid Invoices Bucket(5) by Total Amount of Paid Invoices,Ratio Of number of Paid Invoices Bucket(0) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(1) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(2) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(3) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(4) by Total number of Paid Invoices,Ratio Of number of Paid Invoices Bucket(5) by Total number of Paid Invoices
0688-XNJRO,2012/02/11,2012/03/12,2012/03/15,33,3,FALSE,TRUE,FALSE,Train,Train,1,2,27.22,3,3,36.21911765,36.90625,15.34375,45.34375,0.040967965,0.118754314,0.267530147,0.44265703,0.035681514,0.09440903,0.058823529,0.117647059,0.294117647,0.382352941,0.058823529,0.088235294
0688-XNJRO,2012/04/15,2012/05/15,2012/06/03,49,19,FALSE,TRUE,FALSE,Train,Train,3,4,35.3,5,64,36.21911765,36.90625,15.34375,45.34375,0.040967965,0.118754314,0.267530147,0.44265703,0.035681514,0.09440903,0.058823529,0.117647059,0.294117647,0.382352941,0.058823529,0.088235294
0688-XNJRO,2012/04/21,2012/05/21,2012/06/08,48,18,FALSE,TRUE,FALSE,Train,Train,3,4,49.62,5,6,36.21911765,36.90625,15.34375,45.34375,0.040967965,0.118754314,0.267530147,0.44265703,0.035681514,0.09440903,0.058823529,0.117647059,0.294117647,0.382352941,0.058823529,0.088235294
0688-XNJRO,2012/06/07,2012/07/07,2012/07/28,51,21,FALSE,TRUE,FALSE,Train,Train,3,6,45.79,7,47,36.21911765,36.90625,15.34375,45.34375,0.040967965,0.118754314,0.267530147,0.44265703,0.035681514,0.09440903,0.058823529,0.117647059,0.294117647,0.382352941,0.058823529,0.088235294
0688-XNJRO,2012/07/05,2012/08/04,2012/08/15,41,11,FALSE,TRUE,FALSE,Train,Train,2,7,24.42,8,28,36.21911765,36.90625,15.34375,45.34375,0.040967965,0.118754314,0.267530147,0.44265703,0.035681514,0.09440903,0.058823529,0.117647059,0.294117647,0.382352941,0.058823529,0.088235294
0688-XNJRO,2012/07/16,2012/08/15,2012/09/11,57,27,FALSE,TRUE,FALSE,Train,Train,4,7,9.19,8,11,36.21911765,36.90625,15.34375,45.34375,0.040967965,0.118754314,0.267530147,0.44265703,0.035681514,0.09440903,0.058823529,0.117647059,0.294117647,0.382352941,0.058823529,0.088235294
0688-XNJRO,2012/09/03,2012/10/03,2012/10/13,40,10,FALSE,TRUE,FALSE,Train,Train,2,9,28.51,10,49,36.21911765,36.90625,15.34375,45.34375,0.040967965,0.118754314,0.267530147,0.44265703,0.035681514,0.09440903,0.058823529,0.117647059,0.294117647,0.382352941,0.058823529,0.088235294
0688-XNJRO,2012/09/30,2012/10/30,2012/11/14,45,15,FALSE,TRUE,FALSE,Train,Train,3,9,46.4,10,27,36.21911765,36.90625,15.34375,45.34375,0.040967965,0.118754314,0.267530147,0.44265703,0.035681514,0.09440903,0.058823529,0.117647059,0.294117647,0.382352941,0.058823529,0.088235294
0688-XNJRO,2012/11/14,2012/12/14,2012/12/25,41,11,FALSE,TRUE,FALSE,Train,Train,2,11,23.05,12,45,36.21911765,36.90625,15.34375,45.34375,0.040967965,0.118754314,0.267530147,0.44265703,0.035681514,0.09440903,0.058823529,0.117647059,0.294117647,0.382352941,0.058823529,0.088235294
0688-XNJRO,2012/11/16,2012/12/16,2013/01/03,48,18,FALSE,TRUE,FALSE,Train,Train,3,11,39.39,12,2,36.21911765,36.90625,15.34375,45.34375,0.040967965,0.118754314,0.267530147,0.44265703,0.035681514,0.09440903,0.058823529,0.117647059,0.294117647,0.382352941,0.058823529,0.088235294
0688-XNJRO,2012/12/10,2013/01/09,2013/01/17,38,8,FALSE,TRUE,FALSE,Train,Train,2,12,30.98,1,24,36.21911765,36.90625,15.34375,45.34375,0.040967965,0.118754314,0.267530147,0.44265703,0.035681514,0.09440903,0.058823529,0.117647059,0.294117647,0.382352941,0.058823529,0.088235294
0688-XNJRO,2012/12/13,2013/01/12,2013/01/30,48,18,FALSE,TRUE,FALSE,Train,Train,3,12,36.09,1,3,36.21911765,36.90625,15.34375,45.34375,0.040967965,0.118754314,0.267530147,0.44265703,0.035681514,0.09440903,0.058823529,0.117647059,0.294117647,0.382352941,0.058823529,0.088235294
0688-XNJRO,2012/12/14,2013/01/13,2013/01/14,31,1,FALSE,TRUE,FALSE,Train,Train,1,12,40.86,1,1,36.21911765,36.90625,15.34375,45.34375,0.040967965,0.118754314,0.267530147,0.44265703,0.035681514,0.09440903,0.058823529,0.117647059,0.294117647,0.382352941,0.058823529,0.088235294
0688-XNJRO,2012/12/31,2013/01/30,2013/02/16,47,17,FALSE,TRUE,FALSE,Train,Train,3,12,44.81,1,17,36.21911765,36.90625,15.34375,45.34375,0.040967965,0.118754314,0.267530147,0.44265703,0.035681514,0.09440903,0.058823529,0.117647059,0.294117647,0.382352941,0.058823529,0.088235294
0688-XNJRO,2013/02/19,2013/03/21,2013/03/21,30,0,FALSE,FALSE,TRUE,Train,Train,0,2,25.38,3,50,36.21911765,36.90625,15.34375,45.34375,0.040967965,0.118754314,0.267530147,0.44265703,0.035681514,0.09440903,0.058823529,0.117647059,0.294117647,0.382352941,0.058823529,0.088235294
0688-XNJRO,2013/03/26,2013/04/25,2013/05/27,62,32,FALSE,TRUE,FALSE,Train,Train,5,3,55.16,4,35,36.21911765,36.90625,15.34375,45.34375,0.040967965,0.118754314,0.267530147,0.44265703,0.035681514,0.09440903,0.058823529,0.117647059,0.294117647,0.382352941,0.058823529,0.088235294
0688-XNJRO,2013/04/12,2013/05/12,2013/06/04,53,23,FALSE,TRUE,FALSE,Train,Train,4,4,34.75,5,17,36.21911765,36.90625,15.34375,45.34375,0.040967965,0.118754314,0.267530147,0.44265703,0.035681514,0.09440903,0.058823529,0.117647059,0.294117647,0.382352941,0.058823529,0.088235294
0688-XNJRO,2013/05/02,2013/06/01,2013/06/16,45,15,FALSE,TRUE,FALSE,Train,Train,3,5,41.31,6,20,36.21911765,36.90625,15.34375,45.34375,0.040967965,0.118754314,0.267530147,0.44265703,0.035681514,0.09440903,0.058823529,0.117647059,0.294117647,0.382352941,0.058823529,0.088235294
0688-XNJRO,2013/06/02,2013/07/02,2013/07/09,37,7,FALSE,TRUE,FALSE,Train,Train,1,6,41.56,7,31,36.21911765,36.90625,15.34375,45.34375,0.040967965,0.118754314,0.267530147,0.44265703,0.035681514,0.09440903,0.058823529,0.117647059,0.294117647,0.382352941,0.058823529,0.088235294
0688-XNJRO,2013/06/05,2013/07/05,2013/08/03,59,29,FALSE,TRUE,FALSE,Train,Train,5,6,43.07,7,3,36.21911765,36.90625,15.34375,45.34375,0.040967965,0.118754314,0.267530147,0.44265703,0.035681514,0.09440903,0.058823529,0.117647059,0.294117647,0.382352941,0.058823529,0.088235294
0688-XNJRO,2013/06/15,2013/07/15,2013/07/23,38,8,FALSE,TRUE,FALSE,Train,Train,2,6,9.52,7,10,36.21911765,36.90625,15.34375,45.34375,0.040967965,0.118754314,0.267530147,0.44265703,0.035681514,0.09440903,0.058823529,0.117647059,0.294117647,0.382352941,0.058823529,0.088235294
0688-XNJRO,2013/07/16,2013/08/15,2013/08/23,38,8,FALSE,TRUE,FALSE,Test,Train,2,7,25.79,8,31,36.21911765,36.90625,15.34375,45.34375,0.040967965,0.118754314,0.267530147,0.44265703,0.035681514,0.09440903,0.058823529,0.117647059,0.294117647,0.382352941,0.058823529,0.088235294
0688-XNJRO,2013/08/10,2013/09/09,2013/09/18,39,9,FALSE,TRUE,FALSE,Test,Train,2,8,40.58,9,25,36.21911765,36.90625,15.34375,45.34375,0.040967965,0.118754314,0.267530147,0.44265703,0.035681514,0.09440903,0.058823529,0.117647059,0.294117647,0.382352941,0.058823529,0.088235294
0688-XNJRO,2013/08/14,2013/09/13,2013/09/21,38,8,FALSE,TRUE,FALSE,Test,Train,2,8,49.04,9,4,36.21911765,36.90625,15.34375,45.34375,0.040967965,0.118754314,0.267530147,0.44265703,0.035681514,0.09440903,0.058823529,0.117647059,0.294117647,0.382352941,0.058823529,0.088235294
0688-XNJRO,2013/08/22,2013/09/21,2013/09/26,35,5,FALSE,TRUE,FALSE,Test,Train,1,8,36.6,9,8,36.21911765,36.90625,15.34375,45.34375,0.040967965,0.118754314,0.267530147,0.44265703,0.035681514,0.09440903,0.058823529,0.117647059,0.294117647,0.382352941,0.058823529,0.088235294
0688-XNJRO,2013/09/01,2013/10/01,2013/10/21,50,20,FALSE,TRUE,FALSE,Test,Train,3,9,33.99,10,10,36.21911765,36.90625,15.34375,45.34375,0.040967965,0.118754314,0.267530147,0.44265703,0.035681514,0.09440903,0.058823529,0.117647059,0.294117647,0.382352941,0.058823529,0.088235294
0688-XNJRO,2013/09/06,2013/10/06,2013/10/04,28,0,FALSE,FALSE,TRUE,Test,Train,0,9,25.07,10,5,36.21911765,36.90625,15.34375,45.34375,0.040967965,0.118754314,0.267530147,0.44265703,0.035681514,0.09440903,0.058823529,0.117647059,0.294117647,0.382352941,0.058823529,0.088235294
0688-XNJRO,2013/09/08,2013/10/08,2013/10/26,48,18,FALSE,TRUE,FALSE,Test,Train,3,9,22.9,10,2,36.21911765,36.90625,15.34375,45.34375,0.040967965,0.118754314,0.267530147,0.44265703,0.035681514,0.09440903,0.058823529,0.117647059,0.294117647,0.382352941,0.058823529,0.088235294
0688-XNJRO,2013/09/15,2013/10/15,2013/10/28,43,13,FALSE,TRUE,FALSE,Test,Train,2,9,33.37,10,7,36.21911765,36.90625,15.34375,45.34375,0.040967965,0.118754314,0.267530147,0.44265703,0.035681514,0.09440903,0.058823529,0.117647059,0.294117647,0.382352941,0.058823529,0.088235294
0688-XNJRO,2013/11/15,2013/12/15,2014/01/05,51,21,FALSE,TRUE,FALSE,Test,Test,3,11,56.04,12,61,36.21911765,36.90625,15.34375,45.34375,0.040967965,0.118754314,0.267530147,0.44265703,0.035681514,0.09440903,0.058823529,0.117647059,0.294117647,0.382352941,0.058823529,0.088235294
0688-XNJRO,2013/11/24,2013/12/24,2014/01/08,45,15,FALSE,TRUE,FALSE,Test,Test,3,11,25.19,12,9,36.21911765,36.90625,15.34375,45.34375,0.040967965,0.118754314,0.267530147,0.44265703,0.035681514,0.09440903,0.058823529,0.117647059,0.294117647,0.382352941,0.058823529,0.088235294
0706-NRGUP,2012/03/13,2012/04/12,2012/04/23,41,11,TRUE,TRUE,FALSE,Train,Train,2,3,16.62,4,0,29.78222222,32.542,6.9,36.9,0.392963737,0.446873601,0.086255783,0.07390688,0,0,0.444444444,0.388888889,0.111111111,0.055555556,0,0
0706-NRGUP,2012/04/16,2012/05/16,2012/05/22,36,6,FALSE,TRUE,FALSE,Train,Train,1,4,41.44,5,34,29.78222222,32.542,6.9,36.9,0.392963737,0.446873601,0.086255783,0.07390688,0,0,0.444444444,0.388888889,0.111111111,0.055555556,0,0
0706-NRGUP,2012/04/18,2012/05/18,2012/05/20,32,2,FALSE,TRUE,FALSE,Train,Train,1,4,39.25,5,2,29.78222222,32.542,6.9,36.9,0.392963737,0.446873601,0.086255783,0.07390688,0,0,0.444444444,0.388888889,0.111111111,0.055555556,0,0
0706-NRGUP,2012/05/22,2012/06/21,2012/06/28,37,7,FALSE,TRUE,FALSE,Train,Train,1,5,35.02,6,34,29.78222222,32.542,6.9,36.9,0.392963737,0.446873601,0.086255783,0.07390688,0,0,0.444444444,0.388888889,0.111111111,0.055555556,0,0
0706-NRGUP,2012/06/19,2012/07/19,2012/07/23,34,4,FALSE,TRUE,FALSE,Train,Train,1,6,16.78,7,28,29.78222222,32.542,6.9,36.9,0.392963737,0.446873601,0.086255783,0.07390688,0,0,0.444444444,0.388888889,0.111111111,0.055555556,0,0
0706-NRGUP,2012/07/23,2012/08/22,2012/08/31,39,9,FALSE,TRUE,FALSE,Train,Train,2,7,29.62,8,34,29.78222222,32.542,6.9,36.9,0.392963737,0.446873601,0.086255783,0.07390688,0,0,0.444444444,0.388888889,0.111111111,0.055555556,0,0
0706-NRGUP,2012/08/03,2012/09/02,2012/09/03,31,1,FALSE,TRUE,FALSE,Train,Train,1,8,23.38,9,11,29.78222222,32.542,6.9,36.9,0.392963737,0.446873601,0.086255783,0.07390688,0,0,0.444444444,0.388888889,0.111111111,0.055555556,0,0
0706-NRGUP,2012/09/28,2012/10/28,2012/10/24,26,0,FALSE,FALSE,TRUE,Train,Train,0,9,21,10,56,29.78222222,32.542,6.9,36.9,0.392963737,0.446873601,0.086255783,0.07390688,0,0,0.444444444,0.388888889,0.111111111,0.055555556,0,0
0706-NRGUP,2012/11/14,2012/12/14,2012/12/09,25,0,FALSE,FALSE,TRUE,Train,Train,0,11,20.61,12,47,29.78222222,32.542,6.9,36.9,0.392963737,0.446873601,0.086255783,0.07390688,0,0,0.444444444,0.388888889,0.111111111,0.055555556,0,0
0706-NRGUP,2012/11/24,2012/12/24,2013/01/10,47,17,FALSE,TRUE,FALSE,Train,Train,3,11,39.62,12,10,29.78222222,32.542,6.9,36.9,0.392963737,0.446873601,0.086255783,0.07390688,0,0,0.444444444,0.388888889,0.111111111,0.055555556,0,0
0706-NRGUP,2012/12/05,2013/01/04,2012/12/30,25,0,FALSE,FALSE,TRUE,Train,Train,0,12,25.78,1,11,29.78222222,32.542,6.9,36.9,0.392963737,0.446873601,0.086255783,0.07390688,0,0,0.444444444,0.388888889,0.111111111,0.055555556,0,0
0706-NRGUP,2013/02/07,2013/03/09,2013/03/16,37,7,FALSE,TRUE,FALSE,Train,Train,1,2,26.49,3,64,29.78222222,32.542,6.9,36.9,0.392963737,0.446873601,0.086255783,0.07390688,0,0,0.444444444,0.388888889,0.111111111,0.055555556,0,0
0706-NRGUP,2013/08/27,2013/09/26,2013/10/01,35,5,FALSE,TRUE,FALSE,Train,Train,1,8,57.2,9,201,29.78222222,32.542,6.9,36.9,0.392963737,0.446873601,0.086255783,0.07390688,0,0,0.444444444,0.388888889,0.111111111,0.055555556,0,0
0706-NRGUP,2013/09/04,2013/10/04,2013/10/04,30,0,FALSE,FALSE,TRUE,Test,Train,0,9,10.03,10,8,29.78222222,32.542,6.9,36.9,0.392963737,0.446873601,0.086255783,0.07390688,0,0,0.444444444,0.388888889,0.111111111,0.055555556,0,0
0706-NRGUP,2013/09/15,2013/10/15,2013/10/06,21,0,FALSE,FALSE,TRUE,Test,Train,0,9,23.81,10,11,29.78222222,32.542,6.9,36.9,0.392963737,0.446873601,0.086255783,0.07390688,0,0,0.444444444,0.388888889,0.111111111,0.055555556,0,0
0706-NRGUP,2013/10/03,2013/11/02,2013/10/28,25,0,FALSE,FALSE,TRUE,Test,Test,0,10,44.36,11,18,29.78222222,32.542,6.9,36.9,0.392963737,0.446873601,0.086255783,0.07390688,0,0,0.444444444,0.388888889,0.111111111,0.055555556,0,0
0706-NRGUP,2013/10/05,2013/11/04,2013/10/26,21,0,FALSE,FALSE,TRUE,Test,Test,0,10,35.7,11,2,29.78222222,32.542,6.9,36.9,0.392963737,0.446873601,0.086255783,0.07390688,0,0,0.444444444,0.388888889,0.111111111,0.055555556,0,0
0706-NRGUP,2013/11/28,2013/12/28,2013/12/26,28,0,FALSE,FALSE,TRUE,Test,Test,0,11,29.37,12,54,29.78222222,32.542,6.9,36.9,0.392963737,0.446873601,0.086255783,0.07390688,0,0,0.444444444,0.388888889,0.111111111,0.055555556,0,0
0709-LZRJV,2012/02/19,2012/03/20,2012/03/25,35,5,TRUE,TRUE,FALSE,Train,Train,1,2,62.85,3,0,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,2012/02/28,2012/03/29,2012/03/19,20,0,FALSE,FALSE,TRUE,Train,Train,0,2,40.49,3,9,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,2012/03/12,2012/04/11,2012/04/12,31,1,FALSE,TRUE,FALSE,Train,Train,1,3,67.83,4,13,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,2012/07/07,2012/08/06,2012/08/16,40,10,FALSE,TRUE,FALSE,Train,Train,2,7,10.92,8,117,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,2012/07/13,2012/08/12,2012/08/24,42,12,FALSE,TRUE,FALSE,Train,Train,2,7,26.98,8,6,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,2012/09/03,2012/10/03,2012/10/09,36,6,FALSE,TRUE,FALSE,Train,Train,1,9,42.67,10,52,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,2012/09/27,2012/10/27,2012/10/23,26,0,FALSE,FALSE,TRUE,Train,Train,0,9,61.07,10,24,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,2012/10/30,2012/11/29,2012/11/29,30,0,FALSE,FALSE,TRUE,Train,Train,0,10,70.82,11,33,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,2012/12/01,2012/12/31,2013/01/16,46,16,FALSE,TRUE,FALSE,Train,Train,3,12,38.41,12,32,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,2013/03/06,2013/04/05,2013/04/29,54,24,FALSE,TRUE,FALSE,Train,Train,4,3,30.89,4,95,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,2013/03/14,2013/04/13,2013/04/08,25,0,FALSE,FALSE,TRUE,Train,Train,0,3,68.16,4,8,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,2013/04/17,2013/05/17,2013/05/22,35,5,FALSE,TRUE,FALSE,Train,Train,1,4,63.91,5,34,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,2013/04/23,2013/05/23,2013/05/21,28,0,FALSE,FALSE,TRUE,Train,Train,0,4,19.53,5,6,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,2013/06/11,2013/07/11,2013/07/22,41,11,FALSE,TRUE,FALSE,Train,Train,2,6,51.45,7,49,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,2013/06/21,2013/07/21,2013/07/12,21,0,FALSE,FALSE,TRUE,Train,Train,0,6,36.09,7,10,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,2013/07/01,2013/07/31,2013/07/18,17,0,FALSE,FALSE,TRUE,Train,Train,0,7,50.28,7,10,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,2013/07/02,2013/08/01,2013/07/24,22,0,FALSE,FALSE,TRUE,Train,Train,0,7,44.71,8,1,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,2013/07/21,2013/08/20,2013/08/29,39,9,FALSE,TRUE,FALSE,Train,Train,2,7,81.77,8,19,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,2013/07/23,2013/08/22,2013/08/10,18,0,FALSE,FALSE,TRUE,Test,Train,0,7,61.89,8,2,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,2013/07/27,2013/08/26,2013/08/15,19,0,FALSE,FALSE,TRUE,Test,Train,0,7,58.68,8,4,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,2013/08/09,2013/09/08,2013/09/11,33,3,FALSE,TRUE,FALSE,Test,Train,1,8,66.55,9,13,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,2013/08/27,2013/09/26,2013/09/19,23,0,FALSE,FALSE,TRUE,Test,Train,0,8,62.73,9,18,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,2013/10/15,2013/11/14,2013/11/06,22,0,FALSE,FALSE,TRUE,Test,Test,0,10,61.29,11,49,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,2013/11/24,2013/12/24,2013/12/24,30,0,FALSE,FALSE,TRUE,Test,Test,0,11,56.29,12,40,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0709-LZRJV,2013/11/28,2013/12/28,2013/12/26,28,0,FALSE,FALSE,TRUE,Test,Test,0,11,32.82,12,4,50.7632,49.47545455,9.272727273,39.27272727,0.571161786,0.239393892,0.134837835,0.030266019,0.024340467,0,0.56,0.2,0.16,0.04,0.04,0
0783-PEPYR,2012/01/08,2012/02/07,2012/02/20,43,13,TRUE,TRUE,FALSE,Train,Train,2,1,63.92,2,0,66.95714286,66.716,10.7,40.7,0.051049001,0.331213996,0.436761255,0.129151554,0.051824195,0,0.047619048,0.333333333,0.428571429,0.142857143,0.047619048,0
0783-PEPYR,2012/02/22,2012/03/23,2012/03/31,38,8,FALSE,TRUE,FALSE,Train,Train,2,2,107.11,3,45,66.95714286,66.716,10.7,40.7,0.051049001,0.331213996,0.436761255,0.129151554,0.051824195,0,0.047619048,0.333333333,0.428571429,0.142857143,0.047619048,0
0783-PEPYR,2012/03/10,2012/04/09,2012/04/12,33,3,FALSE,TRUE,FALSE,Train,Train,1,3,75.62,4,17,66.95714286,66.716,10.7,40.7,0.051049001,0.331213996,0.436761255,0.129151554,0.051824195,0,0.047619048,0.333333333,0.428571429,0.142857143,0.047619048,0
0783-PEPYR,2012/03/17,2012/04/16,2012/04/20,34,4,FALSE,TRUE,FALSE,Train,Train,1,3,64.33,4,7,66.95714286,66.716,10.7,40.7,0.051049001,0.331213996,0.436761255,0.129151554,0.051824195,0,0.047619048,0.333333333,0.428571429,0.142857143,0.047619048,0
0783-PEPYR,2012/04/29,2012/05/29,2012/06/11,43,13,FALSE,TRUE,FALSE,Train,Train,2,4,50.55,5,43,66.95714286,66.716,10.7,40.7,0.051049001,0.331213996,0.436761255,0.129151554,0.051824195,0,0.047619048,0.333333333,0.428571429,0.142857143,0.047619048,0
0783-PEPYR,2012/05/15,2012/06/14,2012/06/18,34,4,FALSE,TRUE,FALSE,Train,Train,1,5,81.1,6,16,66.95714286,66.716,10.7,40.7,0.051049001,0.331213996,0.436761255,0.129151554,0.051824195,0,0.047619048,0.333333333,0.428571429,0.142857143,0.047619048,0
0783-PEPYR,2012/08/02,2012/09/01,2012/09/13,42,12,FALSE,TRUE,FALSE,Train,Train,2,8,84.75,9,79,66.95714286,66.716,10.7,40.7,0.051049001,0.331213996,0.436761255,0.129151554,0.051824195,0,0.047619048,0.333333333,0.428571429,0.142857143,0.047619048,0
0783-PEPYR,2012/09/02,2012/10/02,2012/10/09,37,7,FALSE,TRUE,FALSE,Train,Train,1,9,57.26,10,31,66.95714286,66.716,10.7,40.7,0.051049001,0.331213996,0.436761255,0.129151554,0.051824195,0,0.047619048,0.333333333,0.428571429,0.142857143,0.047619048,0
0783-PEPYR,2012/09/30,2012/10/30,2012/11/18,49,19,FALSE,TRUE,FALSE,Train,Train,3,9,87.36,10,28,66.95714286,66.716,10.7,40.7,0.051049001,0.331213996,0.436761255,0.129151554,0.051824195,0,0.047619048,0.333333333,0.428571429,0.142857143,0.047619048,0
0783-PEPYR,2012/11/02,2012/12/02,2012/12/04,32,2,FALSE,TRUE,FALSE,Train,Train,1,11,62.27,12,33,66.95714286,66.716,10.7,40.7,0.051049001,0.331213996,0.436761255,0.129151554,0.051824195,0,0.047619048,0.333333333,0.428571429,0.142857143,0.047619048,0
0783-PEPYR,2012/12/31,2013/01/30,2013/02/03,34,4,FALSE,TRUE,FALSE,Train,Train,1,12,66.56,1,59,66.95714286,66.716,10.7,40.7,0.051049001,0.331213996,0.436761255,0.129151554,0.051824195,0,0.047619048,0.333333333,0.428571429,0.142857143,0.047619048,0
0783-PEPYR,2013/02/17,2013/03/19,2013/03/30,41,11,FALSE,TRUE,FALSE,Train,Train,2,2,59.36,3,48,66.95714286,66.716,10.7,40.7,0.051049001,0.331213996,0.436761255,0.129151554,0.051824195,0,0.047619048,0.333333333,0.428571429,0.142857143,0.047619048,0
0783-PEPYR,2013/04/22,2013/05/22,2013/06/12,51,21,FALSE,TRUE,FALSE,Train,Train,3,4,33.11,5,64,66.95714286,66.716,10.7,40.7,0.051049001,0.331213996,0.436761255,0.129151554,0.051824195,0,0.047619048,0.333333333,0.428571429,0.142857143,0.047619048,0
0783-PEPYR,2013/05/07,2013/06/06,2013/06/23,47,17,FALSE,TRUE,FALSE,Train,Train,3,5,61.13,6,15,66.95714286,66.716,10.7,40.7,0.051049001,0.331213996,0.436761255,0.129151554,0.051824195,0,0.047619048,0.333333333,0.428571429,0.142857143,0.047619048,0
0783-PEPYR,2013/05/27,2013/06/26,2013/07/07,41,11,FALSE,TRUE,FALSE,Train,Train,2,5,104.52,6,20,66.95714286,66.716,10.7,40.7,0.051049001,0.331213996,0.436761255,0.129151554,0.051824195,0,0.047619048,0.333333333,0.428571429,0.142857143,0.047619048,0
